Entity,Code,Year,Nuclear (% direct primary energy),Renewables (% direct primary energy),Fossil fuels (% direct primary energy)
Hungary,HUN,2020,6.897716,2.3754268,90.72686
Hungary,HUN,2021,6.597168,2.8342655,90.568565
Iceland,ISL,1965,0,10.122944,89.87706
Iceland,ISL,1966,0,9.269004,90.730995
Iceland,ISL,1967,0,10.100222,89.89977
Iceland,ISL,1968,0,9.826628,90.17337
Iceland,ISL,1969,0,12.990892,87.00911
Iceland,ISL,1970,0,19.476068,80.52393
Iceland,ISL,1971,0,19.487167,80.51283
Iceland,ISL,1972,0,20.074945,79.92506
Iceland,ISL,1973,0,21.72627,78.273735
Iceland,ISL,1974,0,23.392742,76.607254
Iceland,ISL,1975,0,24.207378,75.792625
Iceland,ISL,1976,0,25.29288,74.70712
Iceland,ISL,1977,0,25.739246,74.26075
Iceland,ISL,1978,0,25.389877,74.61012
Iceland,ISL,1979,0,27.203285,72.796715
Iceland,ISL,1980,0,30.0634,69.9366
Iceland,ISL,1981,0,30.788023,69.211975
Iceland,ISL,1982,0,35.08652,64.91348
Iceland,ISL,1983,0,36.33432,63.665684
Iceland,ISL,1984,0,35.64456,64.35544
Iceland,ISL,1985,0,35.087944,64.912056
Iceland,ISL,1986,0,35.74797,64.25202
Iceland,ISL,1987,0,35.25374,64.74626
Iceland,ISL,1988,0,35.715282,64.28471
Iceland,ISL,1989,0,34.49686,65.50314
Iceland,ISL,1990,0,34.02442,65.975586
Iceland,ISL,1991,0,35.173695,64.8263
Iceland,ISL,1992,0,34.641613,65.35839
Iceland,ISL,1993,0,34.70159,65.29841
Iceland,ISL,1994,0,34.697594,65.30241
Iceland,ISL,1995,0,35.216934,64.78307
Iceland,ISL,1996,0,33.549515,66.450485
Iceland,ISL,1997,0,35.87381,64.12619
Iceland,ISL,1998,0,38.26487,61.73513
Iceland,ISL,1999,0,41.274475,58.725525
Iceland,ISL,2000,0,41.766903,58.233093
Iceland,ISL,2001,0,44.02619,55.973816
Iceland,ISL,2002,0,44.31024,55.68976
Iceland,ISL,2003,0,44.377373,55.622627
Iceland,ISL,2004,0,43.631004,56.368988
Iceland,ISL,2005,0,43.52279,56.47722
Iceland,ISL,2006,0,46.41762,53.582382
Iceland,ISL,2007,0,50.859867,49.140137
Iceland,ISL,2008,0,60.745655,39.25434
Iceland,ISL,2009,0,63.05912,36.94088
Iceland,ISL,2010,0,64.125534,35.87447
Iceland,ISL,2011,0,64.60407,35.395927
Iceland,ISL,2012,0,65.20413,34.795864
Iceland,ISL,2013,0,64.65374,35.346264
Iceland,ISL,2014,0,64.283516,35.716488
Iceland,ISL,2015,0,63.080627,36.91937
Iceland,ISL,2016,0,60.345524,39.654476
Iceland,ISL,2017,0,58.872353,41.127647
Iceland,ISL,2018,0,57.858944,42.14105
Iceland,ISL,2019,0,61.10473,38.895275
Iceland,ISL,2020,0,72.33854,27.661457
India,IND,1965,0,3.293617,96.70638
India,IND,1966,0,3.3401206,96.65988
India,IND,1967,0,3.6442332,96.35577
India,IND,1968,0,3.9560935,96.04391
India,IND,1969,0.10025481,3.969846,95.92989
India,IND,1970,0.18640526,4.3370705,95.47652
India,IND,1971,0.13368784,4.5903544,95.275955
India,IND,1972,0.11983858,4.2040987,95.676056
India,IND,1973,0.24972665,4.4114614,95.33881
India,IND,1974,0.21523105,3.973049,95.81172
India,IND,1975,0.24071299,4.454927,95.30436
India,IND,1976,0.28456903,4.4460955,95.26933
India,IND,1977,0.18774281,4.5905137,95.22175
India,IND,1978,0.2247269,5.5791087,94.19617
India,IND,1979,0.21877822,5.050028,94.7312
India,IND,1980,0.22144927,5.0145874,94.76396
India,IND,1981,0.20063204,4.806899,94.99247
India,IND,1982,0.17469805,4.0388184,95.78648
India,IND,1983,0.2356331,3.6804128,96.083954
India,IND,1984,0.29092583,3.8663852,95.84269
India,IND,1985,0.3056994,3.5137448,96.18056
India,IND,1986,0.31704915,3.3198059,96.363144
India,IND,1987,0.31350335,2.8848038,96.8017
India,IND,1988,0.32949218,2.961356,96.70915
India,IND,1989,0.19988245,3.1495762,96.65054
India,IND,1990,0.29621378,3.0786915,96.6251
India,IND,1991,0.23821618,3.261726,96.50006
India,IND,1992,0.26643687,2.9236407,96.80992
India,IND,1993,0.25254786,2.882788,96.86467
India,IND,1994,0.19094948,3.1192393,96.68981
India,IND,1995,0.27211228,2.7509933,96.9769
India,IND,1996,0.28696224,2.4148335,97.2982
India,IND,1997,0.32573745,2.3346267,97.33964
India,IND,1998,0.34880975,2.6383722,97.01282
India,IND,1999,0.37896338,2.542355,97.07868
India,IND,2000,0.445176,2.266066,97.28876
India,IND,2001,0.5303782,2.1393197,97.3303
India,IND,2002,0.5243662,2.2038083,97.27182
India,IND,2003,0.47377902,2.1570005,97.369225
India,IND,2004,0.5179885,2.8724341,96.60958
India,IND,2005,0.40555465,2.6494832,96.94496
India,IND,2006,0.38481387,2.9772472,96.63794
India,IND,2007,0.35873204,3.0512838,96.58998
India,IND,2008,0.28792295,2.821911,96.89017
India,IND,2009,0.29350024,2.4987202,97.20778
India,IND,2010,0.3865123,2.5719178,97.04157
India,IND,2011,0.51271844,2.9614596,96.525826
India,IND,2012,0.49482855,2.6477349,96.85744
India,IND,2013,0.48231986,2.8953774,96.62231
India,IND,2014,0.46954685,2.918896,96.61156
India,IND,2015,0.50337034,2.8597312,96.636894
India,IND,2016,0.47625154,2.8340714,96.689674
India,IND,2017,0.45408946,3.0359066,96.51
India,IND,2018,0.44621545,3.245489,96.30829
India,IND,2019,0.5072735,3.6611364,95.83159
India,IND,2020,0.5348058,4.0505233,95.41467
India,IND,2021,0.47646886,3.892927,95.63061
Indonesia,IDN,1965,0,2.2549047,97.745094
Indonesia,IDN,1966,0,2.9945319,97.00548
Indonesia,IDN,1967,0,3.4305189,96.56948
Indonesia,IDN,1968,0,4.0160685,95.98393
Indonesia,IDN,1969,0,3.6999025,96.3001
Indonesia,IDN,1970,0,4.237483,95.76251
Indonesia,IDN,1971,0,1.3899218,98.61008
Indonesia,IDN,1972,0,1.1670282,98.83298
Indonesia,IDN,1973,0,1.3091279,98.69087
Indonesia,IDN,1974,0,1.3546709,98.64533
Indonesia,IDN,1975,0,1.1558088,98.844185
Indonesia,IDN,1976,0,0.63936776,99.360634
Indonesia,IDN,1977,0,0.8065255,99.19348
Indonesia,IDN,1978,0,0.50912666,99.490875
Indonesia,IDN,1979,0,0.4972818,99.50272
Indonesia,IDN,1980,0,0.41842535,99.58157
Indonesia,IDN,1981,0,0.38869214,99.611305
Indonesia,IDN,1982,0,0.41609547,99.58391
Indonesia,IDN,1983,0,0.592651,99.40735
Indonesia,IDN,1984,0,0.5877108,99.41229
Indonesia,IDN,1985,0,0.6787891,99.32121
Indonesia,IDN,1986,0,1.0304596,98.96954
Indonesia,IDN,1987,0,1.0038668,98.99613
Indonesia,IDN,1988,0,1.0453066,98.9547
Indonesia,IDN,1989,0,1.1791607,98.82084
Indonesia,IDN,1990,0,1.3016481,98.69835
Indonesia,IDN,1991,0,1.3292304,98.67077
Indonesia,IDN,1992,0,1.5418676,98.45814
Indonesia,IDN,1993,0,1.3410225,98.65898
Indonesia,IDN,1994,0,1.2273898,98.772606
Indonesia,IDN,1995,0,1.2359787,98.76402
Indonesia,IDN,1996,0,1.225054,98.77495
Indonesia,IDN,1997,0,0.86267656,99.13732
Indonesia,IDN,1998,0,1.4083087,98.59169
Indonesia,IDN,1999,0,1.3517177,98.64828
Indonesia,IDN,2000,0,1.3117284,98.68827
Indonesia,IDN,2001,0,1.4586283,98.541374
Indonesia,IDN,2002,0,1.3482157,98.65178
Indonesia,IDN,2003,0,1.1911944,98.80881
Indonesia,IDN,2004,0,1.2742741,98.72573
Indonesia,IDN,2005,0,1.327345,98.67265
Indonesia,IDN,2006,0,1.215812,98.78419
Indonesia,IDN,2007,0,1.2869899,98.713005
Indonesia,IDN,2008,0,1.3770189,98.622986
Indonesia,IDN,2009,0,1.4496673,98.55033
Indonesia,IDN,2010,0,1.7329623,98.26704
Indonesia,IDN,2011,0,1.4151516,98.58485
Indonesia,IDN,2012,0,1.5425903,98.457405
Indonesia,IDN,2013,0,2.0003843,97.99961
Indonesia,IDN,2014,0,2.302633,97.69737
Indonesia,IDN,2015,0,1.7615445,98.23845
Indonesia,IDN,2016,0,3.0423856,96.95761
Indonesia,IDN,2017,0,2.8162942,97.1837
Indonesia,IDN,2018,0,3.8062162,96.19378
Indonesia,IDN,2019,0,4.5758967,95.424095
Indonesia,IDN,2020,0,6.0436106,93.95639
Indonesia,IDN,2021,,6.4209356,93.57906
Iran,IRN,1965,0,1.8303192,98.16968
Iran,IRN,1966,0,1.8036312,98.196365
Iran,IRN,1967,0,1.7636932,98.236305
Iran,IRN,1968,0,1.7240958,98.2759
Iran,IRN,1969,0,1.6899226,98.310074
Iran,IRN,1970,0,1.5381193,98.46188
Iran,IRN,1971,0,1.5084437,98.491554
Iran,IRN,1972,0,1.7556323,98.24437
Iran,IRN,1973,0,1.2321628,98.76784
Iran,IRN,1974,0,1.1959802,98.80402
Iran,IRN,1975,0,1.0752752,98.92473
Iran,IRN,1976,0,1.0686482,98.93135
Iran,IRN,1977,0,0.9735709,99.02643
Iran,IRN,1978,0,1.5778756,98.42212
Iran,IRN,1979,0,1.2593342,98.74066
Iran,IRN,1980,0,1.4126172,98.58738
Iran,IRN,1981,0,1.5404946,98.4595
Iran,IRN,1982,0,1.4292336,98.57077
Iran,IRN,1983,0,1.1722043,98.8278
Iran,IRN,1984,0,1.0110848,98.98892
Iran,IRN,1985,0,0.93280005,99.0672
Iran,IRN,1986,0,1.1959763,98.80402
Iran,IRN,1987,0,1.2377586,98.762245
Iran,IRN,1988,0,1.2815452,98.71846
Iran,IRN,1989,0,0.95111495,99.04889
Iran,IRN,1990,0,0.9262856,99.073715
Iran,IRN,1991,0,0.64503455,99.354965
Iran,IRN,1992,0,0.96335447,99.036644
Iran,IRN,1993,0,1.1967479,98.80325
Iran,IRN,1994,0,0.6928914,99.307106
Iran,IRN,1995,0,0.7990161,99.20098
Iran,IRN,1996,0,0.7774993,99.2225
Iran,IRN,1997,0,0.505829,99.49416
Iran,IRN,1998,0,0.61334175,99.38666
Iran,IRN,1999,0,0.39184675,99.608154
Iran,IRN,2000,0,0.2748188,99.72518
Iran,IRN,2001,0,0.280017,99.719986
Iran,IRN,2002,0,0.49923155,99.50076
Iran,IRN,2003,0,0.5870604,99.41294
Iran,IRN,2004,0,0.662053,99.337944
Iran,IRN,2005,0,0.75886244,99.241135
Iran,IRN,2006,0,0.8933581,99.10664
Iran,IRN,2007,0,0.81498057,99.18501
Iran,IRN,2008,0,0.33064124,99.66936
Iran,IRN,2009,0,0.29288417,99.707115
Iran,IRN,2010,0,0.43382058,99.56618
Iran,IRN,2011,0.004261134,0.43449003,99.56124
Iran,IRN,2012,0.057261284,0.50521266,99.43752
Iran,IRN,2013,0.16222817,0.5666237,99.27115
Iran,IRN,2014,0.14827317,0.53746593,99.31426
Iran,IRN,2015,0.1279526,0.49092358,99.38112
Iran,IRN,2016,0.22697622,0.5470749,99.22595
Iran,IRN,2017,0.23431008,0.594741,99.170944
Iran,IRN,2018,0.2235879,0.35181928,99.42459
Iran,IRN,2019,0.20063324,1.0987779,98.70059
Iran,IRN,2020,0.19243817,0.7593122,99.04825
Iran,IRN,2021,0.10544835,0.49782774,99.39672
Iraq,IRQ,1965,0,0.30923125,99.690765
Iraq,IRQ,1966,0,0.36842498,99.63157
Iraq,IRQ,1967,0,0.4173676,99.582634
Iraq,IRQ,1968,0,0.4752433,99.52476
Iraq,IRQ,1969,0,0.45340824,99.54659
Iraq,IRQ,1970,0,0.44398937,99.55601
Iraq,IRQ,1971,0,0.47094682,99.52905
Iraq,IRQ,1972,0,0.40151155,99.59849
Iraq,IRQ,1973,0,0.5943362,99.40566
Iraq,IRQ,1974,0,0.84102255,99.15897
Iraq,IRQ,1975,0,0.8876138,99.11239
Iraq,IRQ,1976,0,0.7002989,99.2997
Iraq,IRQ,1977,0,0.826863,99.173134
Iraq,IRQ,1978,0,1.055097,98.9449
Iraq,IRQ,1979,0,1.2216359,98.778366
Iraq,IRQ,1980,0,0.68992436,99.310074
Iraq,IRQ,1981,0,0.65200466,99.348
Iraq,IRQ,1982,0,0.61884046,99.381165
Iraq,IRQ,1983,0,0.5379132,99.46209
Iraq,IRQ,1984,0,0.4931301,99.50687
Iraq,IRQ,1985,0,0.42937016,99.57063
Iraq,IRQ,1986,0,0.36622375,99.63377
Iraq,IRQ,1987,0,1.371479,98.62852
Iraq,IRQ,1988,0,1.1800288,98.81997
Iraq,IRQ,1989,0,1.0364583,98.96354
Iraq,IRQ,1990,0,2.0340295,97.965965
Iraq,IRQ,1991,0,1.4922248,98.507774
Iraq,IRQ,1992,0,2.3283465,97.67165
Iraq,IRQ,1993,0,2.0620885,97.937904
Iraq,IRQ,1994,0,1.8368648,98.16313
Iraq,IRQ,1995,0,2.110398,97.889595
Iraq,IRQ,1996,0,1.913606,98.086395
Iraq,IRQ,1997,0,1.6316059,98.36839
Iraq,IRQ,1998,0,2.0652921,97.93471
Iraq,IRQ,1999,0,1.6405225,98.359474
Iraq,IRQ,2000,0,1.010275,98.98973
Iraq,IRQ,2001,0,1.0476322,98.95236
Iraq,IRQ,2002,0,1.3659123,98.634094
Iraq,IRQ,2003,0,1.6119715,98.38803
Iraq,IRQ,2004,0,1.8240724,98.175934
Iraq,IRQ,2005,0,1.6356167,98.36438
Iraq,IRQ,2006,0,1.7181549,98.281845
Iraq,IRQ,2007,0,1.5540459,98.44595
Iraq,IRQ,2008,0,0.8608298,99.139175
Iraq,IRQ,2009,0,0.8462545,99.15375
Iraq,IRQ,2010,0,0.9665818,99.03342
Iraq,IRQ,2011,0,0.8820921,99.11791
Iraq,IRQ,2012,0,1.0484687,98.95153
Iraq,IRQ,2013,0,0.99878854,99.00121
Iraq,IRQ,2014,0,0.6489254,99.351074
Iraq,IRQ,2015,0,0.6040787,99.39592
Iraq,IRQ,2016,0,0.69401896,99.305984
Iraq,IRQ,2017,0,0.42584854,99.57415
Iraq,IRQ,2018,0,0.3466556,99.653336
Iraq,IRQ,2019,0,0.87631273,99.123695
Iraq,IRQ,2020,0,0.63353765,99.36646
Ireland,IRL,1965,0,1.4312307,98.56876
Ireland,IRL,1966,0,1.1450405,98.85496
Ireland,IRL,1967,0,0.99563134,99.00437
Ireland,IRL,1968,0,0.81371677,99.18629
Ireland,IRL,1969,0,0.61203057,99.38797
Ireland,IRL,1970,0,1.0810102,98.91899
Ireland,IRL,1971,0,0.5977656,99.40223
Ireland,IRL,1972,0,0.8390032,99.160995
Ireland,IRL,1973,0,0.7427629,99.25724
Ireland,IRL,1974,0,0.90533996,99.09466
Ireland,IRL,1975,0,0.6372903,99.36271
Ireland,IRL,1976,0,0.7084984,99.2915
Ireland,IRL,1977,0,0.83625114,99.16375
Ireland,IRL,1978,0,0.7523763,99.24762
Ireland,IRL,1979,0,0.80818915,99.19181
Ireland,IRL,1980,0,0.8476529,99.15235
Ireland,IRL,1981,0,0.8936236,99.10638
Ireland,IRL,1982,0,0.8383762,99.16162
Ireland,IRL,1983,0,0.8258503,99.17415
Ireland,IRL,1984,0,0.73376006,99.266235
Ireland,IRL,1985,0,0.8553293,99.14468
Ireland,IRL,1986,0,0.86918527,99.13081
Ireland,IRL,1987,0,0.6390325,99.36097
Ireland,IRL,1988,0,0.8190758,99.180916
Ireland,IRL,1989,0,0.63374776,99.36626
Ireland,IRL,1990,0,0.6025884,99.397415
Ireland,IRL,1991,0,0.6228344,99.37716
Ireland,IRL,1992,0,0.68230677,99.317696
Ireland,IRL,1993,0,0.6330815,99.36691
Ireland,IRL,1994,0,0.73449045,99.26551
Ireland,IRL,1995,0,0.5574748,99.44252
Ireland,IRL,1996,0,0.55169594,99.44831
Ireland,IRL,1997,0,0.56056637,99.43944
Ireland,IRL,1998,0,0.7563654,99.24364
Ireland,IRL,1999,0,0.6860089,99.31399
Ireland,IRL,2000,0,0.695503,99.3045
Ireland,IRL,2001,0,0.5672841,99.43272
Ireland,IRL,2002,0,0.7706928,99.22931
Ireland,IRL,2003,0,0.6505393,99.349464
Ireland,IRL,2004,0,0.7882774,99.21172
Ireland,IRL,2005,0,1.0186896,98.98131
Ireland,IRL,2006,0,1.3248587,98.67514
Ireland,IRL,2007,0,1.4585651,98.541435
Ireland,IRL,2008,0,1.8972658,98.10274
Ireland,IRL,2009,0,2.402426,97.59757
Ireland,IRL,2010,0,2.1772301,97.82277
Ireland,IRL,2011,0,3.3784542,96.62155
Ireland,IRL,2012,0,3.3269477,96.67305
Ireland,IRL,2013,0,3.6609764,96.33903
Ireland,IRL,2014,0,4.2123194,95.78768
Ireland,IRL,2015,0,4.926345,95.073654
Ireland,IRL,2016,0,4.4899726,95.51003
Ireland,IRL,2017,0,5.3637176,94.636284
Ireland,IRL,2018,0,6.0902596,93.909744
Ireland,IRL,2019,0,7.1612716,92.83872
Ireland,IRL,2020,0,8.963688,91.036316
Ireland,IRL,2021,0,7.4935665,92.50643
Israel,ISR,1965,0,0,100
Israel,ISR,1966,0,0,100
Israel,ISR,1967,0,0,100
Israel,ISR,1968,0,0,100
Israel,ISR,1969,0,0,100
Israel,ISR,1970,0,0,100
Israel,ISR,1971,0,0,100
Israel,ISR,1972,0,0,100
Israel,ISR,1973,0,0,100
Israel,ISR,1974,0,0,100
Israel,ISR,1975,0,0,100
Israel,ISR,1976,0,0,100
Israel,ISR,1977,0,0,100
Israel,ISR,1978,0,0,100
Israel,ISR,1979,0,0,100
Israel,ISR,1980,0,0,100
Israel,ISR,1981,0,0.002124214,99.99788
Israel,ISR,1982,0,0.0019657281,99.99803
Israel,ISR,1983,0,0.000982218,99.999016
Israel,ISR,1984,0,0.0018878186,99.99811
Israel,ISR,1985,0,0.0020355524,99.99797
Israel,ISR,1986,0,0.005805815,99.994194
Israel,ISR,1987,0,0.009023749,99.990974
Israel,ISR,1988,0,0.008419335,99.99158
Israel,ISR,1989,0,0.00241404,99.99759
Israel,ISR,1990,0,0.0023232005,99.99767
Israel,ISR,1991,0,0.004570795,99.99544
Israel,ISR,1992,0,0.018936697,99.98106
Israel,ISR,1993,0,0.015632754,99.98437
Israel,ISR,1994,0,0.013254516,99.98675
Israel,ISR,1995,0,0.012809902,99.98719
Israel,ISR,1996,0,0.011866429,99.98814
Israel,ISR,1997,0,0.01130375,99.9887
Israel,ISR,1998,0,0.01074134,99.98926
Israel,ISR,1999,0,0.013681137,99.98631
Israel,ISR,2000,0,0.013637687,99.98636
Israel,ISR,2001,0,0.0088038035,99.991196
Israel,ISR,2002,0,0.013816647,99.98618
Israel,ISR,2003,0,0.018019142,99.98198
Israel,ISR,2004,0,0.016023487,99.98398
Israel,ISR,2005,0,0.01594876,99.98405
Israel,ISR,2006,0,0.010249077,99.98975
Israel,ISR,2007,0,0.00940503,99.99059
Israel,ISR,2008,0,0.012186214,99.98781
Israel,ISR,2009,0,0.038821224,99.96118
Israel,ISR,2010,0,0.064134374,99.93586
Israel,ISR,2011,0,0.11157023,99.888435
Israel,ISR,2012,0,0.1716702,99.82832
Israel,ISR,2013,0,0.21403174,99.785965
Israel,ISR,2014,0,0.3686036,99.63139
Israel,ISR,2015,0,0.48215342,99.517845
Israel,ISR,2016,0,0.6523128,99.34769
Israel,ISR,2017,0,0.6429704,99.35703
Israel,ISR,2018,0,0.7003836,99.299614
Israel,ISR,2019,0,1.116321,98.883675
Israel,ISR,2020,0,1.5709841,98.429016
Israel,ISR,2021,,2.010918,97.989075
Italy,ITA,1965,0.42105234,5.4352937,94.143654
Italy,ITA,1966,0.42486298,5.1769943,94.39814
Italy,ITA,1967,0.3162654,4.596986,95.086754
Italy,ITA,1968,0.23747218,4.2676773,95.49485
Italy,ITA,1969,0.14240755,3.8148935,96.0427
Italy,ITA,1970,0.24263234,3.4073193,96.35005
Italy,ITA,1971,0.24290536,3.1247807,96.63232
Italy,ITA,1972,0.24952313,3.1073403,96.643135
Italy,ITA,1973,0.2054847,2.7054398,97.08907
Italy,ITA,1974,0.22335996,2.7536807,97.022964
Italy,ITA,1975,0.25567955,3.0282552,96.716064
Italy,ITA,1976,0.24128772,2.7245803,97.03413
Italy,ITA,1977,0.21688016,3.5155087,96.26761
Italy,ITA,1978,0.2748788,3.0605407,96.66458
Italy,ITA,1979,0.15765607,2.985867,96.856476
Italy,ITA,1980,0.13600582,3.0308106,96.83318
Italy,ITA,1981,0.17006174,2.9214559,96.908485
Italy,ITA,1982,0.43792164,2.8951488,96.66692
Italy,ITA,1983,0.38017765,2.9476752,96.67215
Italy,ITA,1984,0.446537,2.9742985,96.57916
Italy,ITA,1985,0.4565644,2.8797877,96.66365
Italy,ITA,1986,0.554545,2.823823,96.621635
Italy,ITA,1987,0.010559259,2.6214879,97.36795
Italy,ITA,1988,0,2.6335063,97.36649
Italy,ITA,1989,0,2.1266396,97.87336
Italy,ITA,1990,0,1.9532074,98.04679
Italy,ITA,1991,0,2.4961462,97.50386
Italy,ITA,1992,0,2.5199912,97.48
Italy,ITA,1993,0,2.5449498,97.455055
Italy,ITA,1994,0,2.730336,97.26966
Italy,ITA,1995,0,2.2341614,97.76584
Italy,ITA,1996,0,2.5042844,97.49572
Italy,ITA,1997,0,2.4588213,97.541176
Italy,ITA,1998,0,2.4157162,97.58428
Italy,ITA,1999,0,2.603209,97.39679
Italy,ITA,2000,0,2.5440667,97.45593
Italy,ITA,2001,0,2.7278626,97.27213
Italy,ITA,2002,0,2.42739,97.57261
Italy,ITA,2003,0,2.2746353,97.725365
Italy,ITA,2004,0,2.7022407,97.29776
Italy,ITA,2005,0,2.3883426,97.61166
Italy,ITA,2006,0,2.5203269,97.47967
Italy,ITA,2007,0,2.4124663,97.58753
Italy,ITA,2008,0,3.2990868,96.70091
Italy,ITA,2009,0,4.4517956,95.54821
Italy,ITA,2010,0,4.894077,95.10592
Italy,ITA,2011,0,5.337489,94.66251
Italy,ITA,2012,0,6.1699667,93.83004
Italy,ITA,2013,0,7.64157,92.35843
Italy,ITA,2014,0,8.608081,91.39192
Italy,ITA,2015,0,7.5902233,92.409775
Italy,ITA,2016,0,7.4619575,92.53804
Italy,ITA,2017,0,7.093267,92.90674
Italy,ITA,2018,0,7.878849,92.12115
Italy,ITA,2019,0,7.768298,92.231705
Italy,ITA,2020,0,8.819206,91.18079
Italy,ITA,2021,,8.171392,91.828606
Japan,JPN,1965,0.0014928496,4.542443,95.45606
Japan,JPN,1966,0.03144002,4.271859,95.69671
Japan,JPN,1967,0.028989807,3.159382,96.81163
Japan,JPN,1968,0.043068543,3.0300617,96.92687
Japan,JPN,1969,0.038953446,2.7127006,97.24835
Japan,JPN,1970,0.14706458,2.4283702,97.42457
Japan,JPN,1971,0.24245155,2.5557482,97.2018
Japan,JPN,1972,0.27359572,2.4631867,97.263214
Japan,JPN,1973,0.24890071,1.7187917,98.03231
Japan,JPN,1974,0.5090571,2.1445456,97.3464
Japan,JPN,1975,0.68338174,2.2788777,97.03774
Japan,JPN,1976,0.8964045,2.208396,96.8952
Japan,JPN,1977,0.82127684,1.9067345,97.27199
Japan,JPN,1978,1.4908669,1.7814755,96.72766
Japan,JPN,1979,1.7153857,1.9944006,96.29022
Japan,JPN,1980,2.0973592,2.26985,95.63279
Japan,JPN,1981,2.2694051,2.2929347,95.43766
Japan,JPN,1982,2.787307,2.4892497,94.72344
Japan,JPN,1983,3.0889733,2.575786,94.33524
Japan,JPN,1984,3.328852,2.0760949,94.59505
Japan,JPN,1985,3.9911575,2.3903596,93.618484
Japan,JPN,1986,4.1389594,2.368183,93.49286
Japan,JPN,1987,4.653906,2.2104104,93.13568
Japan,JPN,1988,4.009443,2.4503813,93.54018
Japan,JPN,1989,4.149946,2.4296544,93.4204
Japan,JPN,1990,4.169248,2.104991,93.72576
Japan,JPN,1991,4.399957,2.236265,93.36378
Japan,JPN,1992,4.5111136,1.9102954,93.57859
Japan,JPN,1993,5.1474776,2.1646187,92.687904
Japan,JPN,1994,5.1150537,1.5442234,93.34072
Japan,JPN,1995,5.457781,1.7716844,92.77053
Japan,JPN,1996,5.5365124,1.7268082,92.73667
Japan,JPN,1997,5.940324,1.9046896,92.15498
Japan,JPN,1998,6.18664,2.000418,91.812935
Japan,JPN,1999,5.8812838,1.8638055,92.25491
Japan,JPN,2000,5.8492546,1.851842,92.298904
Japan,JPN,2001,5.928235,1.8183464,92.25342
Japan,JPN,2002,5.783261,1.815388,92.40135
Japan,JPN,2003,4.1506805,2.0229437,93.82638
Japan,JPN,2004,5.177629,2.0363824,92.78599
Japan,JPN,2005,5.2764916,1.8508099,92.872696
Japan,JPN,2006,5.52771,2.0793705,92.392914
Japan,JPN,2007,5.062715,1.8464767,93.090805
Japan,JPN,2008,4.615222,1.8698976,93.51488
Japan,JPN,2009,5.606085,1.9853396,92.40858
Japan,JPN,2010,5.620729,2.2731884,92.10608
Japan,JPN,2011,3.183757,2.2177072,94.59854
Japan,JPN,2012,0.338286,2.093285,97.56843
Japan,JPN,2013,0.27717474,2.2881396,97.434685
Japan,JPN,2014,0,2.6098392,97.39016
Japan,JPN,2015,0.09027053,3.0728583,96.83687
Japan,JPN,2016,0.35853484,3.0779085,96.56356
Japan,JPN,2017,0.5871746,3.3677258,96.0451
Japan,JPN,2018,1.0078703,3.6902215,95.30191
Japan,JPN,2019,1.3895029,3.8167353,94.79376
Japan,JPN,2020,0.98801565,4.4844923,94.5275
Japan,JPN,2021,1.368173,4.6462703,93.98555
Kazakhstan,KAZ,1985,0,0.663053,99.33695
Kazakhstan,KAZ,1986,0,0.59409046,99.40591
Kazakhstan,KAZ,1987,0,0.69784755,99.302155
Kazakhstan,KAZ,1988,0,0.8232304,99.176765
Kazakhstan,KAZ,1989,0.012172632,0.87325394,99.11457
Kazakhstan,KAZ,1990,0,0.8717055,99.128296
Kazakhstan,KAZ,1991,0.06392349,0.8536304,99.08244
Kazakhstan,KAZ,1992,0.055694282,0.8240657,99.12024
Kazakhstan,KAZ,1993,0.060944457,1.0416387,98.897415
Kazakhstan,KAZ,1994,0.0586743,1.4170381,98.524284
Kazakhstan,KAZ,1995,0.013662,1.4307891,98.55555
Kazakhstan,KAZ,1996,0.017444093,1.4468325,98.53572
Kazakhstan,KAZ,1997,0.06733455,1.4561706,98.476494
Kazakhstan,KAZ,1998,0.021003623,1.4592845,98.51971
Kazakhstan,KAZ,1999,0,1.5525602,98.44744
Kazakhstan,KAZ,2000,,2.121368,97.87863
